device_id,date,value_type_id,value
7,1,7,-12.504149579002913
1,10,9,-6.073014848673212
3,8,3,9.95109804549288
10,3,2,9.585297853451362
0,6,1,8.945945459533556
2,2,1,2.503645609087957
7,0,9,-19.851341076752526
3,10,8,-0.7894366103462755
8,9,7,5.002172880576089
9,0,8,-14.912663465015578
10,4,6,-0.27521430190078366
4,10,3,14.935556365853076
0,6,4,0.15371279048584008
2,2,0,5.990814808543677
0,4,7,-12.864218019886975
8,9,2,19.55357047226247
4,0,1,1.0287429015399805
7,2,5,-4.143298613907584
2,9,2,13.928175538366142
4,1,8,-18.356785255620363
10,7,2,17.95953762756962
6,1,3,-1.0166341939585175
7,8,7,1.8320663642589348
5,3,10,-18.87868421670063
0,5,10,-20.030644666247635
0,9,10,-12.405651660250975
2,1,10,-26.11225732080137
6,8,9,-4.797497985064889
0,1,5,-13.053921135241854
9,10,7,7.887553894297168
1,5,10,-19.25089900130739
4,6,3,6.926198584012123
1,1,9,-24.390465333510182
7,10,4,15.335439244645649
1,6,9,-14.253819971492003
8,4,0,15.675826659881071
1,2,0,5.095117955175143
10,6,4,10.386311960695538
6,4,7,-7.442881629110757
1,4,7,-11.769281398396911
2,0,4,-10.012100933045746
3,3,4,-2.9087399778726124
8,9,4,14.003378001678755
6,2,6,-8.201046196640483
4,7,9,-8.713348257461494
10,5,1,16.855256996181314
3,1,5,-10.14137728740962
3,7,7,-4.248413985059754
7,2,4,-1.0205998972593817
5,3,6,-7.393031465898352
4,6,4,4.1615627655005945
7,0,8,-17.005696223476306
10,4,1,15.074596465213384
7,4,9,-11.80529997126706
5,4,7,-8.19624317500376
4,10,10,-6.028096551378823
1,1,2,-3.0538425777813227
6,4,3,5.092699215603237
6,6,10,-12.09059197191585
5,5,1,12.440429838563631
4,8,8,-4.238814015213884
1,7,5,0.010528007232470233
5,2,1,6.166432699614442
6,10,4,14.044026412975727
3,2,6,-11.206271319699212
4,3,3,1.0832504272385397
6,7,9,-6.765505840280265
5,5,4,2.94444085096954
3,7,8,-6.685902922725831
7,10,3,18.284801505969032
4,7,2,12.26204159226849
7,1,9,-17.563984875533855
6,2,1,6.939336251247769
6,2,10,-20.155775165030327
9,1,1,8.09787876608859
5,8,4,8.894322180398238
5,10,3,16.006846546721075
2,7,8,-8.192229350869425
6,3,4,0.12494730347772372
1,9,1,15.796878583199746
0,0,7,-20.800797022230842
2,10,10,-8.165157829263432
0,8,7,-4.519678913653052
10,8,4,13.837428089051626
5,5,4,2.86632528618688
2,9,10,-10.334898774639175
4,0,6,-13.884053119206108
0,2,9,-22.989330874648328
1,10,0,20.76453242908952
4,0,0,3.8673981585358495
5,9,7,2.328410226822466
8,6,9,-7.08201679001337
1,2,3,-3.8764417679347067
2,1,5,-11.042868758522845
2,0,2,-4.286000981239767
6,5,10,-13.95354587551402
1,10,4,9.130549453375991
7,7,2,15.119238032421405
3,7,9,-9.740413003300441
10,10,4,18.03112445682709
1,6,0,12.990915842640263
2,5,9,-14.826601251076303
7,9,5,9.529668394091747
3,6,1,11.849044766330604
3,2,9,-20.036319686597693
9,4,10,-13.356642374437191
10,6,2,16.146851643880787
1,8,0,16.862510659823005
1,8,4,5.143198116481585
6,6,7,-2.6400804566057103
5,0,0,5.313731312201333
0,8,0,15.910474223107151
1,4,10,-20.834125935828087
9,10,8,5.249227450782562
7,1,0,9.156330877229209
4,1,2,-0.1767854926860369
5,3,6,-6.818924679215447
1,2,10,-25.002602529474665
3,10,8,-0.9649576586213543
10,7,5,9.077539723369194
10,6,1,19.126747502721415
4,2,0,8.282746381491052
8,5,9,-8.96305180160064
10,3,9,-10.977611420397341
2,2,9,-21.395470778585
9,5,9,-7.983566732120204
6,0,10,-23.961760670463427
7,1,4,-3.210443637118658
6,6,0,17.731564306665334
0,4,9,-18.96065200755049
9,9,1,24.074396590176026
2,1,10,-26.15606283015417
2,6,6,-4.0065970163728615
5,7,3,9.9308658943883
9,7,7,1.9209803130269185
9,6,5,5.869499628984694
9,5,8,-5.385806019208243
4,10,4,12.148114592556475
5,2,2,2.5956704095118237
6,3,5,-3.152448705077048
7,10,3,18.291045156298477
8,1,9,-17.46592430046126
0,4,6,-9.688047563544409
8,1,7,-11.068414862969334
3,4,6,-6.930432975646288
5,1,7,-14.157156036861881
7,1,3,0.2898736602312116
8,10,0,28.196701506740858
8,4,4,3.755211194565478
0,4,4,-3.947635697050594
6,2,6,-8.318911529270814
0,3,1,3.1533418404650644
10,5,5,5.1887878019510065
2,10,6,3.841291313730906
5,6,9,-9.500851976190997
6,3,5,-2.762416355248364
4,0,9,-23.050339530718013
1,1,2,-3.079738711067429
8,10,8,3.9473471835346294
8,1,9,-16.43937347798633
1,5,7,-9.99003335785766
7,1,10,-20.896465103038558
3,6,3,6.244338528489225
8,2,3,2.8427046690965065
4,6,0,15.83093338947191
3,9,8,-3.1676544893537906
2,3,7,-13.185715142064668
1,2,2,-0.922731212352738
0,5,3,1.1235441612091837
0,9,10,-12.028262659670917
10,6,7,0.7587581793288019
9,1,7,-10.494311034837564
10,3,10,-14.212439535592784
9,5,4,6.833115699881264
8,10,6,9.920934020153556
6,4,1,11.265335789955387
9,5,6,0.9514144283975662
9,3,6,-3.0706214539564134
3,10,5,8.141461093433794
6,5,4,4.116870388196938
4,8,0,19.974901308642323
10,5,4,8.465935380128505
5,0,0,5.082452503374201
9,8,6,7.40006668020203
8,2,4,-0.005794336699871928
7,9,3,15.62980477453737
1,2,1,1.7747008942889904
8,8,2,18.277631701289717
4,5,2,8.060579424295398
7,4,6,-3.0836440914507097
10,10,7,9.196072211554178
9,0,2,2.8583731671651416
10,0,6,-7.894229059210077
10,0,6,-8.354087187875525
10,1,9,-15.244694189972934
10,3,0,15.701100370072403
8,6,6,1.7371385468422262
7,0,4,-5.12494567361164
4,6,2,10.025807387166763
9,10,3,20.113091797533347
3,8,5,3.8875697067183386
2,4,2,3.9880616469746197
5,5,8,-8.98754920808003
2,10,3,12.754426938658574
4,8,3,10.816169843077729
3,0,3,-5.99519686107906
5,7,9,-7.942862542768519
4,1,2,-0.16447550628103835
5,6,1,14.250678464830505
1,6,4,1.2474700637932856
0,7,8,-10.220909713811023
1,6,0,13.257432409344943
10,1,6,-5.930755529132899
1,1,5,-12.139121423754542
9,8,0,24.922966511968983
5,8,4,8.916146203988086
1,3,8,-17.05424715719962
0,9,10,-12.190323579586279
6,8,2,16.172816217667936
7,1,7,-11.852066521685822
0,3,4,-6.2742413521463645
4,2,9,-18.858156625630905
7,9,5,9.875965234175235
3,9,0,20.86162606182736
1,9,10,-11.079431521690545
2,0,5,-13.13330160673706
6,0,4,-5.475730669939487
10,5,0,19.702746108444433
8,2,9,-15.201961453277768
1,8,10,-12.922057714602971
6,10,6,7.737929026637839
8,5,4,6.16685775855877
1,5,9,-15.71273552671473
5,5,3,6.071605246300615
0,5,2,3.8766989680366972
7,5,8,-7.0966070895607825
2,6,9,-12.849749193595414
2,7,2,10.178825469167691
10,4,0,17.681939729847244
2,6,9,-13.250049795103454
2,9,4,8.176404285641802
1,3,9,-20.05585109194556
3,10,9,-4.221166015671652
3,10,10,-7.358998704239773
1,6,9,-13.960658164846823
3,2,8,-17.12163382322025
2,0,8,-22.01428082463364
7,9,0,25.22755196278594
10,0,7,-10.972613054807033
1,6,8,-11.17561845731152
7,4,6,-3.07991751158755
8,0,0,7.920834641153077
7,6,7,-1.941284487664009
6,1,1,4.940023844148263
4,6,10,-14.62918577642993
3,9,4,8.826923158976857
9,5,8,-5.039177056584449
9,5,3,9.93973254099794
4,2,6,-10.410681370336476
8,5,5,3.1395059106731837
2,0,7,-19.059223527894193
1,5,3,1.9668171531635663
4,10,5,9.069278749789325
7,2,6,-6.976600965091485
1,8,8,-6.710905192640193
2,5,6,-6.044694738586513
10,1,4,0.298551222707303
1,7,1,11.694661755168537
5,2,10,-21.233959115823335
0,6,1,8.89212994201924
2,3,2,2.1081872010676315
4,10,8,0.0743694229800373
8,10,7,6.791012770556285
1,0,7,-20.10787611622887
0,1,4,-10.008583438942388
0,8,7,-4.982174429856856
2,3,10,-22.06502789037254
4,4,10,-18.09889282219401
4,1,1,2.651273787973561
2,4,10,-20.18267451634204
4,4,9,-15.25822254114009
1,1,1,0.24158539665204734
7,9,3,16.35279113378861
4,0,9,-23.005634877208387
4,7,9,-9.203088996460696
8,9,2,19.756693519533247
5,2,1,5.780282821789545
9,8,7,4.433992338420206
5,5,2,9.185720692564956
4,4,1,9.01003442813299
9,10,9,1.5323513662856907
6,5,4,3.9290442503213896
0,10,4,7.834755243143449
4,2,10,-21.649070840831556
6,3,7,-9.250891873062546
0,9,3,9.037190832977213
2,2,6,-12.423966721294807
5,1,0,6.8898125878198355
8,10,7,6.846781457745928
2,0,8,-21.856843986742835
9,6,10,-8.433981415074244
7,9,3,15.79609750769892
1,8,4,4.909607143763053
6,2,9,-17.02761134131396
7,6,9,-8.035497654389705
5,2,8,-14.945181565250945
10,5,8,-4.059947498559694
6,4,7,-7.072675247206668
2,2,6,-12.148634684305632
10,9,4,16.108284006821677
8,7,0,21.989267742978363
10,7,3,15.205447947160744
5,2,1,6.132615984319924
8,7,1,18.960561108669005
3,8,10,-11.214255050008017
0,9,10,-11.822545988686729
4,7,5,2.900109115306767
4,7,8,-6.0437924883009595
5,0,6,-13.055414966530567
4,0,3,-5.059619363718303
8,0,9,-19.26479246422233
0,3,2,0.22503771069179873
5,0,4,-7.3366046694979925
2,7,9,-11.596788679789244
1,5,10,-19.451637488693944
10,10,5,15.514140652034861
1,7,4,2.9983040207715432
6,1,1,5.320589728690047
3,2,4,-4.997084910441143
0,0,0,0.04121861929910092
9,0,3,0.13272079181648558
9,1,7,-10.270575016728406
3,9,0,21.14181650982773
3,1,10,-24.89886365196064
7,1,2,2.8293531519518975
6,7,8,-4.320359005293743
7,3,0,12.724681532019227
9,2,8,-10.908224361825237
6,2,10,-19.817931708597477
8,4,2,9.899473718607062
9,7,5,7.925158540182789
5,7,4,7.084037376893542
4,7,9,-8.822330831433838
1,4,3,0.3083271533632521
8,1,1,6.621234725548586
10,10,6,12.047078825240359
2,7,6,-1.8325848108675915
4,4,4,-0.5723656930344235
1,6,9,-14.070314737139283
3,1,4,-7.073464276022519
3,9,0,20.916864122337568
8,4,7,-4.709089382227399
6,3,3,2.6786990303262943
1,7,1,11.800907298383718
0,6,1,8.775401051874436
0,1,8,-22.02532880254702
0,5,9,-16.6648349605636
0,4,4,-4.229528395449081
6,3,8,-12.022550165948424
5,1,8,-16.972580068449844
0,6,4,0.1257153243280481
4,4,4,-0.1895680448063072
10,5,4,8.256806596558217
9,5,9,-7.983290984702899
9,6,7,0.2286091535910818
10,8,9,-0.7302155597865368
3,10,3,14.005343773557879
4,7,9,-9.161372786870714
9,0,9,-17.640189914880956
6,8,7,0.7749019131090187
1,2,2,-0.865349312370347
2,6,7,-6.947326969380547
7,8,10,-6.972588343461238
3,5,6,-5.072395957893889
10,2,8,-9.838596248703679
8,10,6,10.059005875033277
5,1,3,-1.9574652981121912
5,7,2,13.041771317434426
0,1,0,2.001301573338945
6,7,3,11.200586152002957
2,5,4,0.07903186097443297
10,5,3,11.237484085000792
6,7,0,20.105279763775975
4,9,6,3.7621574379199467
8,3,8,-10.10531453125835
1,1,7,-17.942442961314846
1,10,8,-3.270787413092698
6,9,6,5.739569931718414
1,9,4,6.9639721984306435
0,5,8,-13.861158947331576
4,3,9,-17.000420964123215
1,4,4,-2.75120012373285
5,5,6,-3.1001855912289056
9,2,1,10.058597600564074
1,9,0,19.34679068751491
6,8,1,18.823522916006834
4,2,0,7.987376068299496
0,1,2,-3.802884271209754
3,6,2,8.987564324095628
8,1,6,-7.867740177319356
2,0,3,-6.929134044660129
3,7,4,4.917975522790145
4,3,10,-20.284658299582283
6,7,7,-0.8082182845932093
7,5,2,10.628290978510915
8,8,10,-5.834813608465652
7,5,8,-6.463842044273401
10,0,2,3.870649993880923
2,6,7,-7.027245071618351
3,8,2,12.971940487957529
6,9,4,12.125527482036969
5,6,5,1.8754918920685546
10,5,4,8.144527116779559
5,3,6,-6.955487424793509
2,1,10,-26.02633300859702
10,2,3,4.919969302974102
7,0,8,-17.04907704086614
7,6,1,16.20492850424632
6,0,2,0.40673291629915
3,8,10,-10.877496748793899
7,6,1,16.08934947129442
1,0,6,-17.046514932442346
2,8,0,18.322173709979698
0,3,3,-2.8657081254544865
5,1,4,-4.978720968699569
9,7,8,-0.9832134442055264
8,3,9,-13.186788098984495
5,8,4,9.325801506155157
10,1,5,-2.7680834079626564
10,3,10,-13.971564222998131
1,8,2,10.83187109527521
9,1,7,-10.159005408429664
3,5,0,12.969489531235787
4,5,9,-13.051476953719868
5,5,7,-6.128168461471984
1,6,2,7.27683685501425
2,3,6,-9.767060075513271
10,2,10,-15.877268322649057
2,7,2,10.463035355440784
1,9,8,-5.006144557227024
10,10,5,14.875749563642428
4,5,5,-0.8491266172555434
1,4,10,-20.898368146261358
8,5,0,18.15849570510297
7,0,6,-10.696859311360337
2,0,1,-1.05878598185625
2,5,4,0.0351177648670633
5,3,5,-3.9858850424695618
10,6,6,4.0628302460471275
5,2,8,-15.110798135012118
0,8,5,1.2236609133296876
3,1,1,2.1377334679278146
8,6,3,10.653410792937333
1,9,5,3.581948023042275
7,5,0,16.892511977026214
6,7,10,-10.246698731556545
7,0,4,-5.092095697768249
5,10,1,21.615662402237565
2,8,10,-11.883544361247411
0,6,7,-8.638949411178102
4,2,7,-12.955820265264359
6,1,7,-13.086324141369174
0,6,0,12.217218161027127
5,1,5,-7.9546214917460905
2,0,9,-24.906501967494833
4,6,4,4.000242235651471
2,4,10,-20.15413907335737
7,1,1,6.110100877011488
9,9,8,2.5992358449424784
6,3,2,5.841502781993025
1,0,6,-17.192915801556243
6,10,8,2.111570631375703
8,8,2,17.740634747144092
3,5,5,-2.0963365313056235
1,9,8,-4.755119186114636
0,8,10,-13.478454578744246
10,9,1,25.166531686356567
9,4,10,-12.788746051033547
6,4,6,-4.284050408890305
0,4,1,4.982580777510418
4,0,9,-22.858285592513525
4,2,2,1.8557461993317976
8,8,4,12.433553870100797
10,1,7,-9.02860408510472
3,8,6,0.9860271555609641
8,7,3,12.974844236976306
9,6,4,9.069065882433115
6,3,5,-3.1771473454474264
4,9,5,6.738202953137747
8,3,0,14.165001119737529
0,3,6,-11.945277529082492
6,9,3,14.774041639565741
0,3,10,-23.846971632316627
0,1,10,-27.506479981063837
9,9,7,6.1472280089065015
8,9,1,22.97491057729546
1,6,4,0.9308566658057605
10,5,0,19.93211795779909
10,10,1,26.9294139403681
4,6,0,16.03568326248997
1,4,7,-11.598439371412052
3,3,0,9.013393100767557
6,1,3,-0.8999240431781137
10,0,8,-14.21276136676051
8,0,1,5.08579775503035
3,2,5,-7.837142050111457
5,9,8,-0.8875200807709521
6,10,3,16.821718193773744
5,6,1,13.744314980616887
3,6,0,14.512647445839102
7,9,5,9.88696540439022
4,1,2,-0.34617412040638196
1,9,0,18.716199322990757
7,4,6,-3.1172270563190136
0,7,0,13.596956611173933
5,1,4,-5.021426010384607
10,4,0,17.635209064834125
6,2,5,-4.629660861517482
9,8,10,-4.893943400819066
9,10,4,17.259246274137897
0,5,1,6.913755160935444
3,10,10,-6.894865456966184
3,7,6,-1.0481699214296991
3,8,3,10.195712241496956
5,5,1,12.299288678363324
2,1,8,-20.127008488613633
10,2,5,-1.3921654298846886
1,7,9,-12.468458280826145
6,4,10,-15.98755711880164
1,9,8,-5.237068239262518
0,2,8,-19.674839094244884
0,5,7,-11.122246189168854
8,3,0,14.05931244136855
2,9,3,11.18306148082749
5,1,7,-13.776099024927605
5,1,7,-14.103660597694597
2,7,6,-2.1494182953994843
5,8,6,2.976005646169954
3,7,10,-13.087038979180734
9,4,9,-10.197946659518633
1,0,10,-29.11009741808018
9,10,1,26.17790553703032
0,8,0,15.837349839847375
7,1,2,3.084157924559337
7,8,5,7.665456284885548
3,4,3,2.0454449828651375
3,6,10,-14.64703127995689
4,0,9,-22.89928910156176
3,2,5,-7.631349441545091
1,7,6,-3.2415529484043937
7,4,5,-0.23994918649591748
9,3,5,-0.05181787399954936
6,8,10,-7.998411881617656
7,1,1,5.926799016966045
3,8,5,4.344938014274229
6,4,7,-6.8635032466558075
0,10,6,1.519699242022293
10,8,7,5.102082400184095
10,7,3,14.917179753713443
0,9,8,-5.902776425224489
8,5,9,-9.446997770578323
8,1,5,-5.0377448964654326
3,0,5,-11.915872508441591
9,5,6,0.9919299629272469
4,5,5,-0.8944112668049787
6,2,8,-14.223176042482189
3,6,5,-0.08636534109363893
4,2,1,5.107748160025484
7,8,2,17.15495598013265
0,9,1,15.054440258233537
6,0,4,-6.007335537688102
8,5,9,-8.683557537636005
5,3,6,-7.103308337040519
4,3,0,9.732619786556247
0,7,4,1.8541254529889954
9,8,1,21.966492473401246
6,2,5,-4.947651046121765
9,4,3,8.265650251393343
8,10,1,24.752040250667562
1,9,6,0.8757740329163874
4,5,1,10.932808179926612
7,4,1,12.292665858617704
5,9,6,5.03874191188981
2,10,1,19.0186370028329
5,7,8,-5.090916446447975
7,0,9,-19.78341479465321
3,0,1,-0.09787335436315102
7,9,6,6.779463893178163
4,7,0,17.977345923048187
2,3,5,-6.967394296095567
2,10,0,22.08971511342395
1,0,9,-25.859883971655133
9,3,0,15.197752954674236
6,5,3,7.307950494836616
1,2,8,-18.6234425398027
7,9,2,19.640495900215935
6,6,2,11.84046022352466
1,2,4,-7.069929671995011
0,4,6,-10.24489406400818
6,5,8,-8.185736290149723
2,0,0,1.746065128470989
8,9,9,-0.9212601895277464
0,6,8,-11.869311718878265
10,2,1,10.878412568848617
6,3,7,-8.95355871889498
5,2,1,6.294918328225949
4,3,0,10.184858552349988
6,3,1,9.047970814436766
8,10,6,9.91653034460662
3,3,10,-21.196715355491285
0,0,8,-23.879073292738436
0,0,5,-14.771182986839351
2,4,7,-11.209181370828308
1,2,7,-16.30490716767553
9,10,2,22.749354430470213
6,1,7,-12.865783545671343
10,0,5,-4.643164590340076
5,7,6,1.1386724926127756
10,2,5,-1.3642514900409681
0,1,8,-21.806627780728988
1,1,8,-20.924060293909292
2,2,5,-9.489152305461106
1,4,3,0.007858501110621502
9,9,8,2.9427899091065295
0,4,4,-4.056501146982276
6,8,4,10.222960910566867
2,3,3,-1.2437394283290752
5,10,1,22.1811758745319
10,4,5,2.969466343481768
2,8,4,5.810514865307944
0,4,1,4.983012223812078
8,6,3,10.990452199756147
1,9,7,-2.0083547257700554
4,7,3,9.032866438773773
8,3,6,-4.054071611697137
2,4,9,-16.97403267256259
3,1,6,-12.915912652345712
9,2,3,4.370858114941448
7,4,10,-15.115862533204858
2,6,0,13.943573979812143
1,5,2,4.760860667023842
9,1,1,7.84159119014387
10,9,0,28.397233417877914
3,4,9,-15.989677794988596
4,6,6,-1.8532200339223723
8,3,8,-10.395005371767935
9,0,5,-6.223901284086115
8,10,5,13.245851503962683
0,9,6,0.039099771597733875
8,7,1,18.718251828701966
8,7,1,19.185020266732884
6,6,3,9.05048003585536
4,9,10,-7.814984730965627
3,7,8,-7.312850206962388
5,1,3,-1.6820829122923453
5,9,3,13.653855743857678
10,6,10,-7.845627355455991
10,2,6,-4.056444621834775
0,8,7,-4.781597492753369
4,5,2,7.840632364921686
8,3,10,-15.93130076337997
4,0,4,-8.109198627052635
6,4,7,-7.129881932288412
10,1,9,-15.330457913879595
1,3,10,-22.749954288928777
6,9,2,18.158929035256367
10,7,10,-6.107448997864811
10,6,8,-1.9143116003227225
2,0,5,-12.812718657986014
10,10,0,29.521920540109964
0,2,8,-20.224465737441054
9,2,10,-17.278312766245776
7,3,2,7.071430625608507
9,8,5,9.696384337164924
5,3,2,5.182380238888063
2,6,2,8.098185979813499
7,10,3,18.05516030243746
2,10,5,6.919117794784294
10,7,4,11.757702203197377
0,10,2,14.040233389060353
2,5,9,-14.988548500480642
1,2,1,1.9453303629752594
4,6,3,6.937978004711731
4,5,2,7.842698351081202
2,8,6,-0.08811346208449675
5,4,3,3.786336324375652
1,3,7,-14.073123909453676
8,9,5,11.055567230562446
9,1,0,11.113845862042531
7,6,2,13.0756950138879
8,1,4,-2.00076404147194
6,10,0,26.530195899745692
5,2,10,-21.075969875564518
5,10,7,4.179890824324414
5,8,3,11.876342156588722
7,1,2,2.8528436896843203
7,5,5,2.0247268424319533
7,0,3,-1.911120191280381
2,3,9,-18.884918341633835
9,5,8,-4.9650702904023385
4,4,3,2.766487790028954
1,4,9,-17.93043386506509
1,0,8,-23.132491098035942
5,0,2,-1.0703194980132364
1,4,3,-0.11814064816677508
10,8,7,5.0636253459842795
9,6,9,-5.561830242460344
8,3,10,-16.101352961037893
2,10,8,-1.8077861940541449
9,3,10,-15.210082708482384
3,4,7,-10.083342867892435
6,3,1,8.848641386221491
10,9,3,19.09909676546548
10,10,8,6.134029114511941
2,9,1,17.13468491495016
5,8,5,6.327136619745479
6,10,8,2.1264094343238913
7,5,2,10.682766429455276
4,0,9,-23.12757659681227
8,1,3,1.204858784613592
4,8,9,-6.850100865020553
5,4,5,-2.021109977934417
9,8,2,19.06995282832287
3,10,10,-6.868533184944816
9,4,4,5.116196537186162
2,1,3,-5.129436145969495
3,1,8,-18.79565803797541
6,10,5,11.013925908957553
10,1,6,-6.099133743995246
7,4,5,0.11900830189229863
2,9,9,-6.832452939247579
9,5,10,-11.044807562070648
1,9,6,1.0641675067405916
5,5,6,-3.3628896506367214
3,2,4,-4.993933621267828
4,9,4,9.963412741230597
8,6,3,11.112477800828982
7,8,1,19.65932801499797
10,9,4,16.021177661222172
10,7,8,0.18544509283410338
2,1,9,-23.032619076001783
4,9,2,15.891552717562034
8,0,2,1.9228449204140496
4,1,9,-21.31369803631461
3,4,10,-19.14697806314285
9,4,1,14.140203569132186
5,6,7,-4.29471644612241
9,5,3,10.028078556243907
3,8,1,16.206781345148148
9,4,5,2.321163222513631
2,3,6,-9.890823600682262
4,10,5,9.062803062161603
4,4,0,12.127627262188843
4,1,3,-2.9550644754819952
3,2,2,0.7715315373477641
0,9,0,17.90492337378202
8,4,1,12.902050509997563
5,5,1,11.831813603825129
3,9,7,0.24742762186817668
7,5,8,-7.348556604902142
8,5,4,5.746837572599683
9,2,9,-14.164591823012643
1,9,9,-8.359665174222387
6,3,3,3.0834911348892207
1,7,0,15.012205588399388
9,5,9,-8.423654092474951
0,7,5,-0.9695788938454173
7,10,2,20.81288863160859
3,4,4,-0.9020987110196846
2,2,7,-14.962570619460394
4,9,3,12.968099528391727
9,5,1,16.263574360449905
4,2,1,5.048825451473636
3,7,9,-9.878342221210822
0,9,7,-3.0710692944124447
2,8,1,15.367490289432675
5,6,9,-10.039801319023523
2,9,7,-0.8745754403197785
8,5,2,11.616713851677714
10,1,8,-11.865872134164109
2,0,7,-19.187693476575657
2,7,7,-5.004629653443908
1,0,1,-1.975011472754302
10,10,9,2.9732046274640136
5,1,7,-14.102457738979632
6,0,7,-14.786283585017408
8,0,10,-21.86167332675625
10,6,1,18.859714762471945
5,1,7,-14.0920022761465
4,8,7,-1.137705764244797
5,5,2,8.817909926126104
5,2,6,-8.848160977723422
6,7,5,5.134572788517545
1,9,5,4.044297367946272
3,5,2,6.7892885285622855
10,8,3,17.285686949242855
1,7,8,-9.054697081255295
1,8,10,-12.840622214352496
9,2,6,-5.159224125962882
4,0,2,-1.9508131779787823
5,6,5,1.9959769272923802
3,7,9,-9.92533344774725
2,2,10,-23.935521158315215
0,9,6,0.06775080511754164
10,2,4,2.0380221799575935
7,6,7,-1.9157131341466924
1,2,0,4.522107940275172
8,9,8,2.1474055492162627
5,7,2,12.85846454878684
7,10,7,5.739666998542034
5,9,7,2.0211316541679794
2,3,10,-21.932122696526832
1,1,5,-11.738409910749638
0,0,7,-21.01519041964261
6,7,1,17.031721428524595
10,3,5,0.8260135845220493
1,4,1,5.968800031483919
9,5,2,13.09221795398474
1,6,3,4.155665066846904
8,9,4,13.576087261990818
9,4,10,-12.97269672881756
5,10,5,10.002922036924666
0,2,9,-22.650121256382686
7,4,0,15.268171043843926
2,7,5,0.911528387775782
6,6,5,2.922928686158049
7,3,1,9.862850102566476
10,8,2,20.29165421832488
4,6,1,12.9704578712516
5,8,0,21.176244537384036
10,3,6,-1.9263420368254078
8,5,7,-2.7870833581276147
7,7,7,0.24616898430455503
5,9,9,-4.239772434819743
1,4,4,-3.3468306013446267
3,1,6,-13.269126116827447
3,9,10,-8.640314107576902
2,2,8,-17.967193905084976
3,7,8,-6.808055460224996
9,6,2,15.06244402452469
6,7,10,-10.191179203050782
3,1,10,-25.12903693645944
4,1,4,-6.125448968339177
4,3,8,-14.261300707379757
2,6,2,7.97217182619315
10,1,3,3.042252943343984
10,6,7,0.7004175112139595
7,4,10,-15.320255031047832
2,0,7,-18.756541671210623
2,3,7,-13.173213752593515
5,2,4,-2.843435990394454
8,5,3,8.628144125904065
7,3,2,7.043974407965423
9,0,6,-8.932212445316273
6,9,7,2.874841995035329
10,6,1,18.901787777960344
8,5,3,8.986362064247507
2,7,0,15.526145265202757
6,1,7,-12.589445658463918
5,7,0,18.725210831206063
3,9,1,18.13622555308487
2,0,3,-6.902271567851479
1,0,6,-16.96733652196049
10,3,9,-11.268775618134004
9,4,4,4.865315614057251
3,5,10,-16.892862645269105
1,1,6,-15.092468974594402
5,10,4,13.141425859403503
7,10,7,5.944900607543516
2,1,5,-10.635355917739684
9,1,4,-1.0414176390043772
0,8,4,4.122606975179767
1,4,9,-17.50801964660943
8,3,5,-1.2719138347233239
1,9,9,-7.9132443711173455
6,10,2,20.019399535806432
9,8,0,24.8513156029723
6,4,4,2.102836741264338
0,1,9,-25.28596227187713
5,8,9,-5.842755955036548
9,0,5,-5.9153249048911425
6,1,9,-18.865339204298415
3,9,2,14.79310058848976
8,8,6,6.099441680910216
0,5,2,3.8646217694911864
7,3,8,-10.977488117699036
7,0,1,4.3009140400818815
5,5,6,-2.875547819149132
0,5,3,0.8113404323897874
10,4,6,-0.17255520824250092
1,5,7,-9.754139192271838
6,2,5,-5.422713711146134
6,7,5,4.82577813464442
4,2,1,4.5615081799693575
4,2,5,-7.310075444074358
0,0,6,-17.64082138527958
2,10,7,1.098708827827386
1,7,8,-9.074323037382198
0,8,5,0.7771730909279553
5,10,10,-4.744042313560914
6,3,6,-5.939998866020146
10,3,1,13.398333420105633
10,9,5,12.979737159967419
3,3,6,-9.32460984760327
4,3,7,-11.13405356135318
1,10,2,14.799328216041909
3,10,0,22.803775968369436
4,1,9,-21.249266942665933
2,7,9,-11.03622929578209
9,2,7,-7.938483580196086
4,9,2,16.391690261911652
3,2,5,-8.236058574416074
7,8,6,4.852789659293054
1,4,7,-11.976543074621645
0,5,1,6.976682670159645
2,8,3,9.067698883824713
5,10,1,22.241372420194
1,2,3,-3.619389368421824
9,8,1,21.79439634467928
5,2,5,-6.073180780788765
0,8,0,16.129171121858572
8,9,8,2.29366056347119
1,10,0,20.74539843294563
8,8,7,3.178094125534994
4,4,3,2.874547086175877
10,3,2,9.824651519345364
7,4,7,-6.005190532963209
0,1,8,-22.15927872301374
2,1,10,-26.037540518348532
4,7,2,12.033247052042611
9,10,1,25.982443571238306
8,3,4,1.8335381172270235
5,6,2,10.941550670543764
3,9,6,2.681619894874031
8,0,9,-18.994383763844496
10,3,3,7.049175097038641
9,1,8,-12.973729481115047
10,7,10,-5.980122392913176
5,6,2,11.207198483945609
10,3,7,-4.745228767678174
6,0,9,-20.649001365364427
5,9,10,-7.054052787513109
7,4,1,11.46311376044297
1,4,10,-20.8883786090318
5,5,2,8.971687691119868
6,4,0,13.52967961893854
7,3,9,-14.275149701358187
3,2,6,-11.306140005669427
1,1,4,-8.727004982734313
10,2,6,-4.12872636508732
5,1,10,-22.75977686108339
10,0,4,-1.8847051693395467
